Date.Local,lax.ozone.Mean,lax.ozone.Max.Value,lax.ozone.Max.Hour,lax.ozone.AQI,lax.nitrogen.Mean,lax.nitrogen.Max.Value,lax.nitrogen.Max.Hour,lax.nitrogen.AQI,lax.pm.Max.Value,lax.pm.Max.Hour,lax.pm.Mean,lax.pm.AQI,lax.temp.Mean,lax.temp.Max.Value,lax.temp.Max.Hour,lax.rh.Mean,lax.rh.Max.Value,lax.rh.Max.Hour
8/5/10,0.027353,0.041,11,38,22.477273,34.5,10,32,19.3,0,19.3,66,67.3,80.2,11,71.5,84,0
8/6/10,0.027941,0.041,11,38,22.763636,43.4,10,41,17.2,0,17.2,62,66.533333,80.7,12,71.166667,82,0
8/6/10,0.027941,0.041,11,38,22.763636,43.4,10,41,18.2,0,18.2,64,66.533333,80.7,12,71.166667,82,0
8/7/10,0.032412,0.042,10,39,17.76087,28.4,8,26,15.5,0,15.5,58,66.525,79.7,13,69.833333,82,0
8/8/10,0.032765,0.046,10,43,11.730435,21.2,22,20,9.3,0,9.3,39,66.783333,79,12,67.708333,79,0
8/9/10,0.030412,0.042,11,39,18.227273,29.1,8,27,11.3,0,11.3,47,66.683333,79.5,11,70.625,84,3
8/10/10,0.030941,0.043,11,40,20.227273,38.4,9,36,13.7,0,13.7,54,66.9,79,12,71,84,0
8/11/10,0.026471,0.042,10,39,19.543478,34.5,10,32,12.8,0,12.8,52,66.733333,79.6,11,69.166667,82,0
8/12/10,0.019059,0.037,10,34,22.981818,32.7,8,30,10.3,0,10.3,43,66.808333,80.3,11,69.75,84,3
8/12/10,0.019059,0.037,10,34,22.981818,32.7,8,30,10,0,10,42,66.808333,80.3,11,69.75,84,3
8/13/10,0.017176,0.031,10,29,22.777273,35.6,8,33,8.2,0,8.2,34,67.2875,80.3,11,69.416667,84,3
8/14/10,0.019353,0.038,10,35,21.672727,35.7,9,33,7.7,0,7.7,32,67.220833,82,11,69.5,84,4
8/15/10,0.019941,0.04,10,37,20.113636,28.8,21,26,8,0,8,33,69.116667,83.2,11,66.541667,83,4
8/16/10,0.022706,0.045,11,42,32.027273,51.6,9,48,10.9,0,10.9,45,73.454167,87.9,12,61.25,80,3
8/17/10,0.030118,0.056,12,54,44.586364,69,9,67,15.3,0,15.3,58,80.2,96.5,12,50.208333,72,0
8/18/10,0.033294,0.056,11,54,41.477273,66.5,10,64,13,0,13,53,81.213043,95.8,11,43.043478,57,4
8/18/10,0.033294,0.056,11,54,41.477273,66.5,10,64,13.5,0,13.5,54,81.213043,95.8,11,43.043478,57,4
8/19/10,0.024588,0.042,11,39,34.321739,60.4,0,57,11.5,0,11.5,48,78.791667,92,12,48.041667,69,23
8/20/10,0.020353,0.042,11,39,32.8125,62.5,8,60,12,0,12,50,75.016667,92,13,54.666667,74,3
8/21/10,0.021824,0.044,10,41,29,42.1,9,40,11,0,11,46,74.558333,89.2,12,54.5,76,4
8/22/10,0.026118,0.053,10,49,26.013636,43.3,21,41,11,0,11,46,76.666667,92.2,11,48.416667,69,5
8/23/10,0.031882,0.064,12,80,41.340909,57.9,23,54,14.8,0,14.8,57,79.5875,99.2,12,42.333333,60,3
8/24/10,0.022412,0.045,10,42,39.727273,89,9,88,16.2,0,16.2,60,79.6125,94.4,10,44.791667,66,23
8/24/10,0.022412,0.045,10,42,39.727273,89,9,88,16.2,0,16.2,60,79.6125,94.4,10,44.791667,66,23
8/25/10,0.019647,0.046,9,43,32.227273,43.8,8,41,14.3,0,14.3,56,79.1,91.5,15,51.5,69,3
8/26/10,0.015308,0.037,11,34,32.8,49.2,8,46,11,0,11,46,76.516667,90.4,11,55.416667,68,21
8/27/10,0.023529,0.033,9,31,30.247826,44.1,6,42,14.1,0,14.1,55,71.816667,86.4,11,64.333333,80,22
8/28/10,0.033235,0.041,11,38,10.56087,23.1,21,22,10,0,10,42,66.15,76.5,13,66.625,79,0
8/29/10,0.027353,0.043,9,40,7.895455,15.9,23,14,9.6,0,9.6,40,66.241667,76.8,11,63.291667,72,0
8/30/10,0.017059,0.033,10,31,20.109091,34.7,22,32,9.8,0,9.8,41,65.845833,76.8,11,64.25,75,4
8/30/10,0.017059,0.033,10,31,20.109091,34.7,22,32,9.6,0,9.6,40,65.845833,76.8,11,64.25,75,4
8/31/10,0.024765,0.044,11,41,27.414286,50.3,10,47,11.5,0,11.5,48,69.633333,81.6,11,59.083333,73,2
9/1/10,0.019824,0.042,10,39,34.236364,57.4,9,54,14.4,0,14.4,56,69.408333,84.2,11,63.791667,81,22
9/2/10,0.011,0.028,13,26,32.626667,42.9,7,40,14.3,0,14.3,56,69.966667,85.4,12,65.958333,82,2
9/3/10,0.008833,0.031,12,29,39.255556,59.2,9,56,12.3,0,12.3,51,72.55,87.5,15,60.541667,82,4
9/4/10,0.026471,0.059,10,64,37.7,68.7,9,66,14,0,14,55,75.470833,93.3,11,54.875,74,5
9/5/10,0.031529,0.048,9,44,19.709091,37.7,0,35,14.3,0,14.3,56,70.458333,88.6,12,66.958333,82,23
9/5/10,0.031529,0.048,9,44,19.709091,37.7,0,35,14.1,0,14.1,55,70.458333,88.6,12,66.958333,82,23
9/6/10,0.029882,0.042,9,39,9.647826,13.8,19,12,13.1,0,13.1,53,66.905,78.9,14,71.45,82,0
9/7/10,0.017538,0.022,11,20,15.735294,23.4,18,22,10.1,0,10.1,42,65.271429,70.2,15,74.095238,78,0
9/8/10,0.025882,0.03,12,28,13.965,23,5,22,7.9,0,7.9,33,65.188889,69.2,15,67.944444,75,6
9/9/10,0.014071,0.034,10,31,15.55,28.6,22,26,5.8,0,5.8,24,65.233333,76.6,13,68.625,82,2
9/10/10,0.016941,0.033,11,31,24.478261,37.9,10,35,9.2,0,9.2,38,66.033333,79.2,11,67.458333,80,23
9/11/10,0.030353,0.043,10,40,18.243478,27,9,25,10.1,0,10.1,42,63.804167,74.9,11,74.5,84,4
9/11/10,0.030353,0.043,10,40,18.243478,27,9,25,11.9,0,11.9,50,63.804167,74.9,11,74.5,84,4
9/12/10,0.026235,0.049,10,45,20.647826,39.6,22,37,15.6,0,15.6,58,64.883333,79.8,12,72.791667,86,3
9/13/10,0.021235,0.043,10,40,32.5,50.2,9,47,NA,NA,NA,NA,68.433333,83.3,12,61.75,82,4
9/14/10,0.019882,0.037,10,34,32.477273,45.3,2,42,NA,NA,NA,NA,69.058333,86.7,12,57.458333,75,23
9/15/10,0.015941,0.035,10,32,30.126087,43.7,3,41,10.7,0,10.7,45,66.925,80.2,11,63.125,78,3
9/16/10,0.011706,0.027,9,25,31.495652,50.1,8,47,12.7,0,12.7,52,67.120833,80.1,11,64.291667,78,23
9/17/10,0.016294,0.034,11,31,30.682609,40.1,20,38,20.9,0,20.9,70,65.5375,79.3,11,71.083333,85,3
9/17/10,0.016294,0.034,11,31,30.682609,40.1,20,38,23,0,23,74,65.5375,79.3,11,71.083333,85,3
9/18/10,0.019824,0.046,10,43,29.852174,38.5,9,36,NA,NA,NA,NA,65.179167,81.4,12,72.75,86,5
9/19/10,0.017765,0.04,9,37,24.491304,38.1,8,36,12.3,0,12.3,51,67.458333,82.3,12,67.708333,82,4
9/20/10,0.018471,0.027,10,25,25.317391,41.5,9,39,NA,NA,NA,NA,67.629167,80.7,12,71.458333,84,23
9/21/10,0.028588,0.034,15,31,20.659091,30.4,5,28,11.5,0,11.5,48,63.166667,70.7,15,78.416667,87,2
9/22/10,0.021235,0.04,11,37,21.356522,33.7,23,31,9.7,0,9.7,40,64.666667,72.3,13,67.208333,78,6
9/23/10,0.019471,0.04,10,37,29.513636,45.2,21,42,10.2,0,10.2,43,66.416667,82.6,12,63.208333,77,5
9/23/10,0.019471,0.04,10,37,29.513636,45.2,21,42,10.7,0,10.7,45,66.416667,82.6,12,63.208333,77,5
9/24/10,0.022882,0.053,10,49,47.313043,78.1,18,77,16.2,0,16.2,60,76.708696,99,11,50.478261,76,3
9/25/10,0.028941,0.065,9,84,43.769565,73.3,20,71,17.5,0,17.5,62,80.541667,100.3,10,41.666667,67,3
9/26/10,0.037471,0.08,10,133,42.421739,73,20,71,14.6,0,14.6,56,85.816667,106.3,12,32.916667,56,0
9/27/10,0.031353,0.053,9,49,43.926087,73.7,19,71,NA,NA,NA,NA,92.945833,113.1,11,25.833333,47,23
9/28/10,0.020706,0.037,9,34,37.772727,67.7,7,65,13.1,0,13.1,53,83,98.5,13,43.625,55,22
9/29/10,0.020647,0.037,10,34,34.463636,53.4,10,50,12.4,0,12.4,52,78.745833,92.9,12,48.875,65,23
9/29/10,0.020647,0.037,10,34,34.463636,53.4,10,50,12.3,0,12.3,51,78.745833,92.9,12,48.875,65,23
9/30/10,0.018,0.042,10,39,40.154545,57.5,23,54,12.4,0,12.4,52,79.079167,95.4,11,51.916667,70,3
10/1/10,0.018353,0.032,9,30,34.171429,50.8,0,47,12.8,0,12.8,52,76.6,90,12,61.083333,79,5
10/2/10,0.024412,0.047,11,44,29.465217,45,3,42,14.2,0,14.2,55,73.6125,89,13,63,76,23
10/3/10,0.028882,0.041,10,38,15.726087,31.9,0,29,17,0,17,61,67.941667,80.1,12,75.916667,84,6
10/4/10,0.013176,0.018,8,17,20.56087,33.1,17,31,8.9,0,8.9,37,61.65,63.9,2,82.583333,85,6
10/5/10,0.019,0.026,8,24,19.172727,32.7,6,30,7.2,0,7.2,30,60.083333,67.7,11,73.041667,83,19
10/5/10,0.019,0.026,8,24,19.172727,32.7,6,30,6.4,0,6.4,27,60.083333,67.7,11,73.041667,83,19
10/6/10,0.008471,0.02,10,19,23.369565,38.1,18,36,NA,NA,NA,NA,59.908333,63.9,15,78.708333,83,6
10/7/10,0.020176,0.037,10,34,20.05,35.4,22,33,9,0,9,38,63.6875,74.4,11,64.583333,81,0
10/8/10,0.014882,0.031,8,29,29.457143,41.8,21,39,3.2,0,3.2,13,66.0625,80.8,12,63.375,80,23
10/9/10,0.022824,0.053,10,49,32.431818,50.3,20,47,NA,NA,NA,NA,71.6875,87.7,12,56.125,81,0
10/10/10,0.026353,0.058,10,61,35.786957,61.3,22,58,NA,NA,NA,NA,75.241667,94.5,12,49.25,66,2
10/11/10,0.023529,0.04,9,37,33.013043,48.1,1,45,16.2,0,16.2,60,72.45,87.6,11,64.208333,84,23
10/11/10,0.023529,0.04,9,37,33.013043,48.1,1,45,16.3,0,16.3,60,72.45,87.6,11,64.208333,84,23
10/12/10,0.020647,0.031,11,29,27.186364,41.5,12,39,25,0,25,78,68.854167,84.1,12,74.166667,85,5
10/13/10,0.015765,0.027,11,25,26.552174,46.2,9,43,NA,NA,NA,NA,68.55,84.3,11,75.125,87,4
10/14/10,0.022706,0.031,12,29,27.821739,41.3,10,39,39.2,0,39.2,110,66.629167,78.8,12,77.541667,86,2
10/15/10,0.027294,0.031,13,29,22.565217,31.1,12,29,25.4,0,25.4,79,65.5125,74.4,14,78.125,84,6
10/16/10,0.028,0.03,14,28,20.06087,27.9,12,25,22.5,0,22.5,73,63.85,67.6,12,81.666667,86,6
10/17/10,0.026647,0.031,10,29,15.331818,19.2,13,18,12.7,0,12.7,52,61.966667,65.1,12,84.833333,87,1
10/17/10,0.026647,0.031,10,29,15.331818,19.2,13,18,14.3,0,14.3,56,61.966667,65.1,12,84.833333,87,1
10/18/10,0.012059,0.015,16,14,27.159091,38,13,36,13,0,13,53,63.020833,67.9,11,78.333333,85,3
10/19/10,0.011882,0.021,11,19,23.622727,37.7,21,35,14.4,0,14.4,56,63.4625,70.8,13,80.083333,85,3
10/20/10,0.016529,0.027,21,25,24.782609,36.4,0,34,7.4,0,7.4,31,61.879167,63.6,15,85.166667,87,3
10/21/10,0.026294,0.028,9,26,14.795652,29.3,6,27,7.7,0,7.7,32,62.570833,66.2,14,79.708333,85,5
10/22/10,0.016,0.03,11,28,18.217391,32.8,5,30,5.7,0,5.7,24,62.0375,68.5,13,75.875,86,7
10/23/10,0.017706,0.03,11,28,18.66087,30.5,1,28,8.3,0,8.3,35,62.783333,70.5,12,76,81,7
10/23/10,0.017706,0.03,11,28,18.66087,30.5,1,28,8.6,0,8.6,36,62.783333,70.5,12,76,81,7
10/24/10,0.020529,0.029,9,27,15.378261,23.1,0,22,6.6,0,6.6,28,63.166667,73.9,11,76.166667,88,23
10/25/10,0.020353,0.038,11,35,15.847826,37.5,21,35,5,0,5,21,66.491667,74.4,12,58.541667,89,2
10/26/10,0.014647,0.028,9,26,26.118182,42.3,17,40,9.3,0,9.3,39,63.383333,74.2,11,55.666667,74,6
10/27/10,0.014353,0.031,9,29,31.021739,47,18,44,7.9,0,7.9,33,68.075,84,12,36.5,67,3
10/28/10,0.013,0.033,9,31,33.534783,52.2,19,49,5.6,0,5.6,23,69.854167,86.4,13,25.041667,47,23
10/29/10,0.019235,0.028,23,26,37.931818,55.4,18,52,11.1,0,11.1,46,66.154167,80.9,11,49.166667,78,23
10/29/10,0.019235,0.028,23,26,37.931818,55.4,18,52,10.9,0,10.9,45,66.154167,80.9,11,49.166667,78,23
10/30/10,0.022647,0.035,9,32,13.1,25.1,23,24,4.1,0,4.1,17,61.254167,69,12,72.958333,85,5
10/31/10,0.013118,0.029,9,27,18.33913,28.6,20,26,6.7,0,6.7,28,61.208333,72.5,12,72,82,6
11/1/10,0.010059,0.026,9,24,35.945455,55.3,17,52,10.5,0,10.5,44,68.870833,87.6,11,53.833333,80,0
11/2/10,0.011176,0.027,10,25,39.522727,51.9,19,48,9.7,0,9.7,40,74.791667,92.2,13,37.875,60,5
11/3/10,0.009118,0.024,9,22,41.05,63.4,17,61,9.3,0,9.3,39,79.970833,100.3,13,33.041667,53,2
11/4/10,0.010882,0.027,9,25,37.182609,52.2,18,49,8.9,0,8.9,37,81.283333,98.9,13,29.875,45,23
11/4/10,0.010882,0.027,9,25,37.182609,52.2,18,49,8.7,0,8.7,36,81.283333,98.9,13,29.875,45,23
11/5/10,0.010294,0.026,9,24,40.581818,56.9,17,53,11.7,0,11.7,49,75.591667,90.2,12,36.583333,51,4
11/6/10,0.024647,0.034,10,31,18.730435,43.6,0,41,7.2,0,7.2,30,64.791667,74,10,62.291667,78,19
11/7/10,0.024,0.031,11,29,15.429167,25.6,2,24,8.4,0,8.4,35,61.7,69.2,12,73.708333,82,2
11/8/10,0.024882,0.037,10,34,10.936364,30.2,23,28,3.8,0,3.8,16,60.829167,68.8,12,55.958333,88,5
11/9/10,0.010059,0.023,10,21,29.231818,41,20,39,7.7,0,7.7,32,58.025,70.2,12,52.25,66,22
11/10/10,0.008235,0.02,10,19,29.391304,37.2,20,35,9.7,0,9.7,40,57.075,68,12,66.208333,79,23
11/10/10,0.008235,0.02,10,19,29.391304,37.2,20,35,9.7,0,9.7,40,57.075,68,12,66.208333,79,23
11/11/10,0.011353,0.027,9,25,24.213043,39.3,19,37,7.6,0,7.6,32,61.395833,75,11,44.291667,84,4
11/12/10,0.006059,0.018,9,17,35.117391,46.9,17,43,8.8,0,8.8,37,61.441667,79.4,13,32.833333,51,5
11/13/10,0.008412,0.022,9,20,33.53913,43.9,17,41,10.2,0,10.2,43,64.658333,82.3,12,32.333333,47,6
11/14/10,0.013176,0.032,10,30,30.147826,46,18,43,8.1,0,8.1,34,65.491667,81.4,12,34.875,51,23
11/15/10,0.007286,0.024,10,22,39.026316,54.8,18,51,12.5,0,12.5,52,64.054167,78.2,13,51.166667,72,21
11/16/10,0.014467,0.024,9,22,35.988889,49.6,11,46,22.9,0,22.9,74,61.083333,72.6,13,64.666667,82,20
11/16/10,0.014467,0.024,9,22,35.988889,49.6,11,46,23.7,0,23.7,75,61.083333,72.6,13,64.666667,82,20
11/17/10,0.006,0.017,8,16,38.736842,54.8,11,51,NA,NA,NA,NA,61.804167,75.6,12,70.583333,83,6
11/18/10,0.027529,0.031,14,29,29.738095,46,8,43,24.7,0,24.7,77,60.345833,74.7,12,70.625,83,19
11/19/10,0.018118,0.022,9,20,23.713043,33.4,8,31,19.2,0,19.2,66,58.316667,60.6,14,72.541667,83,0
11/20/10,0.020294,0.032,10,30,15.152174,26.9,22,25,4.7,0,4.7,20,56.366667,61.1,13,78.75,86,6
11/21/10,0.015529,0.034,10,31,15.521739,34.2,19,32,6.4,0,6.4,27,52.775,60.3,12,69.375,84,7
11/22/10,0.012647,0.026,10,24,21.621739,33.1,20,31,8.2,0,8.2,34,52.591667,62.8,12,64.208333,78,4
11/22/10,0.012647,0.026,10,24,21.621739,33.1,20,31,8.4,0,8.4,35,52.591667,62.8,12,64.208333,78,4
11/23/10,0.023412,0.027,14,25,18.509091,31.1,7,29,6.9,0,6.9,29,53.045833,61.2,11,69.458333,79,23
11/24/10,0.011412,0.026,8,24,21.308696,37.4,19,35,7.4,0,7.4,31,52.6125,60,12,65.083333,81,2
11/25/10,0.011294,0.029,9,27,24.265217,38.1,18,36,12.2,0,12.2,51,52.025,65.3,12,51.083333,74,6
11/26/10,0.010412,0.028,9,26,28.456522,42.4,18,40,8.8,0,8.8,37,54.1875,71.8,13,32.708333,50,4
11/27/10,0.020059,0.023,14,21,23.6,33.1,8,31,11.1,0,11.1,46,51.45,63.5,13,57.583333,83,21
11/28/10,0.029235,0.036,7,33,4.969565,11.1,2,10,2.7,0,2.7,11,52,58.2,12,46.125,78,0
11/28/10,0.029235,0.036,7,33,4.969565,11.1,2,10,2.7,0,2.7,11,52,58.2,12,46.125,78,0
11/29/10,0.007294,0.019,9,18,29.452174,42.6,19,40,7.5,0,7.5,31,51.3375,64.1,14,36.5,54,6
11/30/10,0.006529,0.018,8,17,34.509091,46.2,18,43,10.2,0,10.2,43,53.470833,70.7,12,32.541667,58,1
12/1/10,0.004706,0.013,8,12,36.934783,48.4,18,45,8.1,0,8.1,34,59.1875,79.5,14,25.958333,40,6
12/2/10,0.002118,0.006,7,6,46.695652,65.3,18,63,19.7,0,19.7,67,60.708333,77.9,14,35.791667,58,23
12/3/10,0.002941,0.008,7,7,50.643478,66.8,15,64,30.5,0,30.5,90,58.766667,74,12,49.25,66,23
12/4/10,0.001824,0.005,9,5,44.96087,52.9,1,49,33.9,0,33.9,97,56.616667,66.4,14,57.833333,71,20
12/4/10,0.001824,0.005,9,5,44.96087,52.9,1,49,31.7,0,31.7,92,56.616667,66.4,14,57.833333,71,20
12/5/10,0.009235,0.015,19,14,34.4,49.4,16,46,25.1,0,25.1,78,57.704167,67.6,12,54.958333,81,23
12/6/10,0.005588,0.014,9,13,27.817391,43.8,18,41,11.8,0,11.8,49,57.891667,71.1,12,71.916667,85,4
12/7/10,0.005588,0.015,9,14,32.659091,45.8,17,42,10.3,0,10.3,43,61.033333,81.5,14,57.708333,84,4
12/8/10,0.002353,0.007,8,6,41.147826,56.6,15,53,14.2,0,14.2,55,60.670833,77.4,12,50.333333,70,23
12/9/10,0.001529,0.004,7,4,48.713043,73,14,71,26.3,0,26.3,81,59.279167,72.9,13,63.166667,77,23
12/10/10,0.002882,0.008,10,7,42.127273,70.5,9,68,25.6,0,25.6,79,60.2,71.4,17,72.875,84,6
12/10/10,0.002882,0.008,10,7,42.127273,70.5,9,68,26,0,26,80,60.2,71.4,17,72.875,84,6
12/11/10,0.004706,0.013,8,12,34.804348,53.5,15,50,14.9,0,14.9,57,65.033333,82.6,14,63.541667,86,3
12/12/10,0.008647,0.022,9,20,28.352174,45.5,17,42,NA,NA,NA,NA,72.0125,89.7,13,42.833333,56,5
12/13/10,0.003471,0.01,7,9,38.395652,56.6,15,53,10.9,0,10.9,45,67.766667,84.3,12,46.208333,68,23
12/14/10,0.006529,0.013,21,12,31.127273,39.6,17,37,NA,NA,NA,NA,54.641667,59.9,14,80.25,88,6
12/15/10,0.003118,0.004,7,4,23.147826,32.1,15,30,NA,NA,NA,NA,55.7,59.6,14,78.166667,84,9
12/16/10,0.009647,0.019,10,18,26.943478,38.3,21,36,8.8,0,8.8,37,56.7375,64.3,14,73.625,84,2
12/17/10,0.005824,0.011,8,10,26.730435,41.9,0,39,8.8,0,8.8,37,54.075,55.6,23,81.375,89,20
12/18/10,0.018647,0.023,21,21,16.656522,22.7,3,21,3.4,0,3.4,14,56.683333,59.4,12,89.083333,90,5
12/19/10,0.017706,0.024,22,22,10.221739,19.3,22,18,2.1,0,2.1,9,56.533333,61.3,12,89.625,91,10
12/20/10,0.010471,0.02,22,19,24.730435,42.8,8,40,4.5,0,4.5,19,54.716667,58.4,16,86.875,89,0
12/21/10,0.010118,0.012,20,11,24.913636,37.5,9,35,4.3,0,4.3,18,53.370833,56.2,13,86.25,89,23
12/22/10,0.008235,0.019,9,18,26.778261,45.3,18,42,NA,NA,NA,NA,54.695833,58.7,12,85.458333,89,0
12/23/10,0.007824,0.02,9,19,26.669565,36.3,20,34,12,0,12,50,54.579167,62.2,13,77.916667,85,2
12/24/10,0.008,0.019,9,18,22.969565,37.6,18,35,13.5,0,13.5,54,56.533333,73.4,13,70.625,85,0
12/25/10,0.024647,0.03,13,28,15.63913,24.1,8,23,21.6,0,21.6,71,53.370833,61.9,12,77.541667,86,23
12/26/10,0.005824,0.015,7,14,19.045455,30.9,18,28,6.2,0,6.2,26,54.0125,62.9,12,75.25,88,1
12/27/10,0.005176,0.013,9,12,29.965217,42.5,17,40,9.5,0,9.5,40,55.225,70.3,13,60.958333,80,1
12/28/10,0.006824,0.012,9,11,33.381818,42.1,17,40,11.3,0,11.3,47,56.35,68.6,13,59.291667,83,22
12/28/10,0.006824,0.012,9,11,33.381818,42.1,17,40,12.6,0,12.6,52,56.35,68.6,13,59.291667,83,22
12/29/10,0.021941,0.035,21,32,20.878261,35.8,0,33,7.5,0,7.5,31,52.575,55.5,16,75.25,87,9
12/30/10,0.029706,0.035,7,32,6.036364,11,23,10,1.3,0,1.3,5,49.645833,55.2,13,30.666667,40,2
12/31/10,0.013083,0.023,9,21,25.304348,37.6,18,35,9.8,0,9.8,41,47.5625,59.8,13,44,62,7
1/1/11,0.016529,0.034,9,31,20.295455,38.7,19,36,13.8,0,13.8,55,50.416667,62.3,13,42.958333,60,20
1/2/11,0.013882,0.016,11,15,20.491304,32.4,14,30,10.1,0,10.1,42,47.304167,51,11,58.958333,83,23
1/3/11,0.005941,0.013,10,12,25.078261,34.7,20,32,6.3,0,6.3,26,47.7,56,14,74.041667,84,7
1/3/11,0.005941,0.013,10,12,25.078261,34.7,20,32,6.5,0,6.5,27,47.7,56,14,74.041667,84,7
1/4/11,0.008882,0.023,9,21,27.440909,38.7,17,36,5.6,0,5.6,23,52.5625,67.2,15,55,72,1
1/5/11,0.003235,0.009,8,8,33.663636,39.7,17,37,6.4,0,6.4,27,54.3,67.3,14,50.458333,68,3
1/6/11,0.003824,0.011,8,10,37.204545,45.4,20,42,8,0,8,33,58.75,72.8,13,39.75,55,23
1/7/11,0.004647,0.011,11,10,35.490909,49.1,9,46,22.9,0,22.9,74,55.3125,65,14,69.583333,85,21
1/8/11,0.017706,0.023,9,21,22.227273,31.3,5,29,20.1,0,20.1,68,53.483333,61.3,14,74.333333,86,1
1/9/11,0.019765,0.031,11,29,20.922727,35.2,22,33,19.1,0,19.1,66,53.3875,59.6,13,69.833333,77,1
1/9/11,0.019765,0.031,11,29,20.922727,35.2,22,33,18.8,0,18.8,65,53.3875,59.6,13,69.833333,77,1
1/10/11,0.008471,0.021,9,19,32.413636,49.2,18,46,16.3,0,16.3,60,53.991667,66.2,13,57.916667,79,1
1/11/11,0.003412,0.009,7,8,33.681818,39,7,37,NA,NA,NA,NA,56.025,63.8,12,33.666667,46,0
1/12/11,0.005294,0.014,8,13,32.945455,42.4,17,40,6.8,0,6.8,28,60.154167,76.2,13,38.875,51,5
1/13/11,0.007706,0.019,9,18,33.177273,45.5,19,42,6.5,0,6.5,27,62.270833,78.8,13,40.166667,57,23
1/14/11,0.003118,0.008,8,7,41.509091,48.1,19,45,12,0,12,50,65.145833,84.8,14,47.875,66,4
1/15/11,0.011353,0.028,10,26,NA,NA,NA,NA,10.5,0,10.5,44,64.983333,84.1,12,42.583333,63,5
1/15/11,0.011353,0.028,10,26,NA,NA,NA,NA,10.2,0,10.2,43,64.983333,84.1,12,42.583333,63,5
1/16/11,0.008588,0.022,9,20,NA,NA,NA,NA,NA,NA,NA,NA,67.15,85,12,46.208333,62,6
1/17/11,0.005118,0.012,9,11,NA,NA,NA,NA,18.2,0,18.2,64,69,89.1,12,52.291667,67,23
1/18/11,0.007176,0.018,10,17,NA,NA,NA,NA,26.4,0,26.4,81,67.820833,85,13,54.958333,70,2
1/19/11,0.009471,0.015,9,14,NA,NA,NA,NA,32.1,0,32.1,93,61.0125,75.8,12,70.041667,81,23
1/20/11,0.007765,0.019,9,18,NA,NA,NA,NA,NA,NA,NA,NA,62.954167,79.5,15,49.416667,85,5
1/21/11,0.007118,0.018,9,17,NA,NA,NA,NA,9.4,0,9.4,39,60.9875,80,13,31.875,47,3
1/21/11,0.007118,0.018,9,17,NA,NA,NA,NA,9.4,0,9.4,39,60.9875,80,13,31.875,47,3
1/22/11,0.006176,0.016,9,15,NA,NA,NA,NA,15.8,0,15.8,59,59.625,74.4,12,50.583333,77,23
1/23/11,0.014294,0.033,10,31,NA,NA,NA,NA,NA,NA,NA,NA,61.679167,79,13,45.333333,78,1
1/24/11,0.006235,0.017,9,16,NA,NA,NA,NA,NA,NA,NA,NA,60.495833,79.9,12,39.875,60,23
1/25/11,0.005,0.013,9,12,NA,NA,NA,NA,NA,NA,NA,NA,62.2625,79.7,13,41.75,61,0
1/26/11,0.005471,0.013,9,12,NA,NA,NA,NA,NA,NA,NA,NA,62.708333,80.5,13,41.041667,59,5
1/27/11,0.00425,0.015,12,14,NA,NA,NA,NA,NA,NA,NA,NA,61.2625,78,12,38.291667,61,5
1/28/11,0.006824,0.017,10,16,NA,NA,NA,NA,NA,NA,NA,NA,60.683333,78.8,12,38.208333,58,22
1/29/11,0.020941,0.029,12,27,NA,NA,NA,NA,19.6,0,19.6,67,55.670833,67.9,13,61.125,79,23
1/30/11,0.014529,0.026,12,24,NA,NA,NA,NA,8.8,0,8.8,37,53.529167,57.5,16,75.375,83,13
1/31/11,0.008059,0.019,9,18,NA,NA,NA,NA,8.7,0,8.7,36,54.9,66.9,13,69.833333,86,4
2/1/11,0.004833,0.015,12,14,35.27,45.3,19,42,16.1,0,16.1,59,55.154167,67.6,14,71.375,84,2
2/2/11,0.007286,0.024,10,22,35.816667,52.8,18,49,NA,NA,NA,NA,53.370833,66.9,12,43.875,82,2
2/3/11,0.011235,0.025,11,23,35.117391,47.6,20,44,9.9,0,9.9,41,51.258333,64.5,13,45.833333,68,20
2/4/11,0.006,0.018,10,17,40.710526,49.5,18,46,16.4,0,16.4,60,53.908333,68.8,11,62.916667,80,23
2/5/11,0.006941,0.014,10,13,43.108696,62.6,12,60,28.1,0,28.1,85,56.65,71.2,13,70.458333,84,23
2/6/11,0.013471,0.03,10,28,34.921739,51.6,19,48,21.8,0,21.8,71,61.458333,77.5,14,63.416667,87,6
2/7/11,0.012824,0.025,10,23,39.381818,50.9,18,47,10.3,0,10.3,43,63.975,80.6,13,49.083333,73,23
2/8/11,0.012647,0.026,10,24,27.840909,45.5,0,42,20.4,0,20.4,68,58.6,69.2,13,71.833333,84,2
2/9/11,0.016,0.032,10,30,28.904348,45.1,18,42,NA,NA,NA,NA,59.1625,72.7,15,46.625,83,1
2/10/11,0.009412,0.022,10,20,37.769565,50.5,8,47,7,0,7,29,56.816667,71.9,13,35.458333,52,6
2/11/11,0.0075,0.026,10,24,39.547368,51.6,19,48,7.6,0,7.6,32,60.366667,79,15,31.875,51,1
2/12/11,0.013059,0.03,10,28,33.886957,50.3,20,47,6.9,0,6.9,29,64.4875,84.3,14,27.708333,42,0
2/13/11,0.017529,0.033,10,31,30.686364,44.9,21,42,13.5,0,13.5,54,60.633333,74.4,11,45.916667,79,20
