Date.Local,atl.ozone.Mean,atl.ozone.Max.Value,atl.ozone.Max.Hour,atl.ozone.AQI,atl.nitrogen.Mean,atl.nitrogen.Max.Value,atl.nitrogen.Max.Hour,atl.nitrogen.AQI,atl.pm.Max.Value,atl.pm.Max.Hour,atl.pm.Mean,atl.pm.AQI,atl.temp.Mean,atl.temp.Max.Value,atl.temp.Max.Hour,atl.rh.Mean,atl.rh.Max.Value,atl.rh.Max.Hour
4/7/10,0.038706,0.051,10,47,9.708333,40,0,38,12.2,0,12.2,51,68.333333,79,14,59.291667,93,6
4/8/10,0.025412,0.03,22,28,5.583333,24,21,23,8.1,0,8.1,34,61.791667,67,11,84.458333,94,14
4/9/10,0.026765,0.048,11,44,11.047619,39,21,37,7.6,0,7.6,32,55.291667,68,15,55.791667,87,23
4/10/10,0.030235,0.056,11,54,14.5,42,21,40,11.5,0,11.5,48,54.791667,72,15,62.583333,98,5
4/11/10,0.036647,0.062,11,74,14.5,45,21,42,12,0,12,50,57.583333,74,15,66.333333,97,4
4/12/10,0.034353,0.065,11,84,18.916667,46,21,43,14.8,0,14.8,57,61.75,80,14,62.291667,97,4
4/13/10,0.037,0.067,11,90,18.666667,50,21,47,96.8,0,96.8,172,62.166667,79,13,64.583333,97,4
4/13/10,0.037,0.067,11,90,18.666667,50,21,47,96.8,0,96.8,172,62.166667,79,13,64.583333,97,4
4/14/10,0.05,0.066,12,87,15.875,39,0,37,25.2,0,25.2,79,64.75,81,15,65.791667,97,6
4/15/10,0.036588,0.063,13,77,13.333333,46,22,43,20.7,0,20.7,69,65.416667,80,15,67.25,90,23
4/16/10,0.033412,0.067,11,90,24.458333,60,21,57,23.9,0,23.9,76,67,83,14,64.25,96,4
4/17/10,0.038059,0.057,9,58,16.375,43,0,41,18.2,0,18.2,64,65.833333,82,13,65.583333,95,4
4/18/10,0.037,0.062,11,74,11.875,35,23,33,8.4,0,8.4,35,59.541667,74,15,51.75,83,6
4/19/10,0.033059,0.056,11,54,14.416667,34,0,32,NA,NA,NA,NA,56.958333,70,14,68.541667,93,3
4/20/10,0.015412,0.027,9,25,16.857143,32,7,30,12.6,0,12.6,52,57.25,62,15,91.666667,96,18
4/21/10,0.026529,0.053,11,49,18.458333,46,20,43,16,0,16,59,59.458333,71,14,73.083333,97,1
4/22/10,0.032353,0.064,11,80,21.541667,53,21,50,17.9,0,17.9,63,61.083333,77,14,66.458333,97,2
4/23/10,0.039412,0.061,11,71,15.333333,36,8,34,17.4,0,17.4,62,67.708333,83,14,62.125,96,4
4/24/10,0.028353,0.032,13,30,6.75,39,0,37,13,0,13,53,63.083333,67,22,91.333333,96,4
4/25/10,0.029588,0.046,10,43,5.958333,29,22,27,9,0,9,38,70.458333,78,14,70.083333,95,22
4/26/10,0.030235,0.035,8,32,9.434783,23,1,22,6,0,6,25,59.681818,66,11,77.772727,96,0
4/26/10,0.030235,0.035,8,32,9.434783,23,1,22,6,0,6,25,59.681818,66,11,77.772727,96,0
4/27/10,0.030529,0.037,11,34,7.125,21,5,20,5.5,0,5.5,23,56.333333,65,12,70.916667,92,5
4/28/10,0.023412,0.043,10,40,13.958333,40,21,38,8.8,0,8.8,37,54.26087,68,14,70.391304,97,4
4/29/10,0.033529,0.06,12,67,13.8,31,8,29,13.4,0,13.4,54,58.041667,74,16,68.5,98,5
4/30/10,0.045941,0.059,10,64,8.541667,25,0,24,12.3,0,12.3,51,65.416667,81,15,67.875,97,5
5/1/10,0.017235,0.021,11,19,2.916667,6,20,6,11.7,0,11.7,49,72.608696,80,16,80.304348,89,7
5/2/10,0.018706,0.022,11,20,1.85,3,0,3,20.2,0,20.2,68,78.416667,87,14,70.291667,90,2
5/3/10,0.010765,0.013,17,12,11.083333,33,13,31,9.9,0,9.9,41,70.333333,76,0,92.541667,96,7
5/4/10,0.026,0.051,11,47,14.875,42,20,40,NA,NA,NA,NA,70,81,15,74.833333,97,6
5/5/10,0.033118,0.055,10,51,11.541667,27,22,25,14.8,0,14.8,57,69.625,84,14,73.416667,96,1
5/6/10,0.035706,0.073,10,108,17.625,53,20,50,19.9,0,19.9,67,72.375,86,14,71.333333,96,4
5/7/10,0.042882,0.054,10,50,10.791667,34,8,32,22.5,0,22.5,73,74.708333,86,14,69.833333,95,2
5/8/10,0.041941,0.05,11,46,6.833333,12,6,11,10.5,0,10.5,44,70.75,76,13,57.5,87,6
5/9/10,0.024765,0.042,10,39,10.25,38,22,36,5.2,0,5.2,22,58.333333,71,14,56.125,83,23
5/10/10,0.024412,0.035,8,32,10.708333,30,0,28,7.9,0,7.9,33,55.541667,67,12,81.666667,97,5
5/11/10,0.026235,0.041,11,38,4.541667,10,5,9,9.5,0,9.5,40,65.083333,77,17,82.583333,95,0
5/11/10,0.026235,0.041,11,38,4.541667,10,5,9,10.7,0,10.7,45,65.083333,77,17,82.583333,95,0
5/12/10,0.023588,0.041,9,38,8.571429,28,22,26,12.7,0,12.7,52,73.166667,83,14,74.5,93,23
5/13/10,0.025471,0.045,10,42,9.375,23,8,22,15.1,0,15.1,57,73.125,85,16,77.708333,95,2
5/14/10,0.034529,0.055,10,51,8.875,20,0,19,18.1,0,18.1,64,75.375,85,13,75.083333,94,1
5/15/10,0.026706,0.044,10,41,8.958333,25,22,24,16.6,0,16.6,60,75.375,85,14,74.208333,94,5
5/16/10,0.021929,0.032,9,30,7.35,19,0,18,10.2,0,10.2,43,72.666667,83,12,77.333333,94,1
5/17/10,0.022059,0.039,12,36,9.238095,30,22,28,6.7,0,6.7,28,72.083333,82,14,78.708333,94,2
5/18/10,0.037235,0.048,10,44,13.041667,27,1,25,8.6,0,8.6,36,70.75,82,14,71.458333,95,3
5/19/10,0.028647,0.053,11,49,15.875,47,21,44,9.8,0,9.8,41,66.791667,78,14,66.125,92,5
5/20/10,0.042529,0.059,11,64,10.25,32,0,30,12.4,0,12.4,52,68.5,82,15,72.291667,96,4
5/20/10,0.042529,0.059,11,64,10.25,32,0,30,13.5,0,13.5,54,68.5,82,15,72.291667,96,4
5/21/10,0.022412,0.036,10,33,8.083333,21,8,20,7.6,0,7.6,32,65.75,74,13,92.083333,95,2
5/22/10,0.024412,0.044,12,41,6.5,20,21,19,15.8,0,15.8,59,71.25,83,15,85.958333,95,0
5/23/10,0.029294,0.051,9,47,11.285714,28,21,26,14.1,0,14.1,55,75.041667,88,14,73.458333,95,0
5/24/10,0.041176,0.049,10,45,8.416667,28,0,26,10.7,0,10.7,45,73.208333,83,14,73.625,93,2
5/25/10,0.017176,0.03,10,28,6.190476,26,21,25,5.9,0,5.9,25,71.083333,80,13,73.375,93,23
5/26/10,0.018588,0.039,9,36,14.25,28,19,26,9.9,0,9.9,41,70.208333,83,14,76.75,95,1
5/27/10,0.029765,0.062,11,74,21.708333,64,19,62,11.4,0,11.4,48,74,85,16,74.583333,94,5
5/28/10,0.037765,0.06,10,67,13.208333,36,0,34,15.6,0,15.6,58,74.583333,89,14,72.791667,95,3
5/29/10,0.020176,0.035,8,32,5.5,17,20,16,12.7,0,12.7,52,72.291667,82,15,82.791667,94,1
5/30/10,0.016765,0.026,9,24,2.208333,5,0,5,7.4,0,7.4,31,70.833333,80,14,88.666667,95,1
5/31/10,0.027294,0.038,10,35,3.625,15,1,14,7.3,0,7.3,30,73.583333,83,14,81.625,95,0
6/1/10,0.028294,0.055,11,51,8.958333,27,21,25,15.4,0,15.4,58,74,85,15,83.041667,94,1
6/2/10,0.019455,0.04,13,37,12.235294,21,7,20,NA,NA,NA,NA,71.176471,86,16,87.588235,95,4
6/3/10,0.034882,0.062,11,74,9.15,14,0,13,NA,NA,NA,NA,75.875,86,15,77.75,94,0
6/4/10,0.014588,0.029,8,27,6.416667,11,7,10,7.8,0,7.8,33,73.333333,84,13,86,94,4
6/5/10,0.023941,0.036,10,33,4.375,14,8,13,7.2,0,7.2,30,77.791667,87,13,77.708333,95,1
6/6/10,0.025176,0.034,11,31,3.541667,11,22,10,11.7,0,11.7,49,77.25,84,14,80.375,94,20
6/7/10,0.032941,0.059,10,64,12.47619,43,22,41,8.7,0,8.7,36,72.708333,84,14,67.458333,94,0
6/8/10,0.023636,0.059,13,64,18.125,30,0,28,12.9,0,12.9,53,69.0625,85,15,81.8125,95,5
6/9/10,0.030882,0.051,9,47,11.9,24,23,23,19,0,19,66,77.166667,88,13,76.333333,94,3
6/10/10,0.025727,0.038,9,35,14.708333,29,20,27,18.2,0,18.2,64,77.541667,87,14,80,93,23
6/11/10,0.029412,0.059,10,64,8.916667,24,8,23,25.2,0,25.2,79,78.541667,90,12,78.708333,94,1
6/12/10,0.028294,0.052,10,48,9.5,36,21,34,21,0,21,70,80.791667,92,13,75.208333,94,2
6/13/10,0.024529,0.043,9,40,9.47619,25,23,24,19.2,0,19.2,66,82.166667,93,14,71.291667,94,4
6/13/10,0.024529,0.043,9,40,9.47619,25,23,24,18.9,0,18.9,65,82.166667,93,14,71.291667,94,4
6/14/10,0.026176,0.048,10,44,12.904762,27,21,25,16.6,0,16.6,60,82.208333,94,13,73.666667,93,4
6/15/10,0.028059,0.055,9,51,10.875,22,8,21,15.5,0,15.5,58,79.208333,95,13,79,94,19
6/16/10,0.037529,0.058,11,61,8.291667,14,4,13,12.5,0,12.5,52,78.125,89,14,77.583333,94,1
6/17/10,0.031588,0.06,10,67,12.833333,37,21,35,11.5,0,11.5,48,77.791667,90,15,75.791667,94,4
6/18/10,0.048471,0.074,10,112,12.125,25,23,24,12.7,0,12.7,52,78.916667,91,13,71.083333,93,3
6/19/10,0.033706,0.064,9,80,12.541667,28,0,26,15.8,0,15.8,59,78.958333,92,14,73.333333,94,5
6/20/10,0.030941,0.052,10,48,10.291667,31,22,29,11.8,0,11.8,49,81.583333,95,14,67.125,94,5
6/21/10,0.035824,0.057,9,58,8.75,22,3,21,17,0,17,61,81.875,93,13,67.458333,93,4
6/22/10,0.036412,0.062,10,74,11.041667,34,23,32,16,0,16,59,81.333333,93,15,70.166667,93,3
6/23/10,0.032412,0.058,10,61,18.666667,45,21,42,15.4,0,15.4,58,81.166667,94,13,68.541667,93,5
6/24/10,0.025882,0.046,10,43,18.1,37,22,35,16,0,16,59,83.166667,95,14,65.875,93,5
6/25/10,0.033706,0.051,10,47,13.041667,34,0,32,13.9,0,13.9,55,82.625,93,11,69.5,92,5
6/25/10,0.033706,0.051,10,47,13.041667,34,0,32,7.2,0,7.2,30,82.625,93,11,69.5,92,5
6/26/10,0.034529,0.053,10,49,9.291667,19,7,18,10.6,0,10.6,44,82.041667,93,13,66.666667,92,5
6/27/10,0.032471,0.049,9,45,10.708333,30,20,28,13.2,0,13.2,53,82.458333,93,12,64.166667,91,5
6/28/10,0.027941,0.047,10,44,10.428571,21,0,20,15.6,0,15.6,58,83.291667,93,12,65.5,82,3
6/29/10,0.037412,0.055,10,51,7.833333,22,3,21,NA,NA,NA,NA,81.541667,92,12,70.958333,93,22
6/30/10,0.029588,0.052,11,48,12.125,25,17,24,NA,NA,NA,NA,76.208333,85,14,85.75,94,0
7/1/10,0.024647,0.044,11,41,5.25,12,7,11,NA,NA,NA,NA,77.458333,86,13,80.291667,94,2
7/2/10,0.032647,0.043,11,40,4.625,9,23,8,NA,NA,NA,NA,75.083333,82,14,80.333333,94,2
7/3/10,0.034529,0.055,11,51,5.458333,26,23,25,NA,NA,NA,NA,73.541667,82,12,70.208333,93,5
7/4/10,0.036882,0.058,11,61,8.75,25,0,24,NA,NA,NA,NA,73.125,86,14,66.666667,95,3
7/5/10,0.029118,0.048,11,44,8.25,25,1,24,NA,NA,NA,NA,74.291667,87,15,70.25,95,5
7/6/10,0.029412,0.048,11,44,9.541667,28,23,26,NA,NA,NA,NA,76.304348,89,15,69.913043,94,2
7/7/10,0.055765,0.098,12,182,15.136364,39,23,37,16,0,16,59,80.833333,94,15,66.083333,93,5
7/7/10,0.055765,0.098,12,182,15.136364,39,23,37,16,0,16,59,80.833333,94,15,66.083333,93,5
7/8/10,0.041765,0.08,10,133,22.708333,57,21,54,19.9,0,19.9,67,82.708333,98,13,61.291667,94,5
7/9/10,0.034471,0.067,9,90,19.625,40,0,38,22.5,0,22.5,73,81.708333,98,13,67.416667,91,22
7/10/10,0.028765,0.049,11,45,10.041667,23,0,22,11.6,0,11.6,48,80.208333,91,15,72.625,93,4
7/11/10,0.044059,0.065,10,84,7.666667,20,2,19,14.1,0,14.1,55,82.833333,95,15,65,94,5
7/12/10,0.017765,0.032,9,30,8.125,17,6,16,14.8,0,14.8,57,78.043478,91,12,82.826087,94,17
7/13/10,0.019706,0.039,9,36,10.190476,21,0,20,12.8,0,12.8,52,76.863636,91,15,83.227273,95,3
7/14/10,0.026059,0.05,11,46,13.863636,41,20,39,11,0,11,46,79.045455,90,15,77.045455,94,0
7/15/10,0.044353,0.074,11,112,7.166667,16,0,15,14.4,0,14.4,56,80.666667,93,13,71.75,94,2
7/16/10,0.027765,0.042,10,39,4.625,12,4,11,15.9,0,15.9,59,80.375,89,14,74.666667,91,4
7/17/10,0.016765,0.028,11,26,5.166667,11,9,10,9.1,0,9.1,38,77.5,87,14,78.583333,92,1
7/18/10,0.012647,0.021,10,19,4.375,7,10,7,8.9,0,8.9,37,75.708333,80,10,86.083333,91,5
7/19/10,0.019176,0.036,10,33,7.708333,24,21,23,11.9,0,11.9,50,78.375,89,13,75.833333,93,1
7/19/10,0.019176,0.036,10,33,7.708333,24,21,23,12.5,0,12.5,52,78.375,89,13,75.833333,93,1
7/20/10,0.019941,0.04,10,37,10.761905,19,20,18,15.2,0,15.2,58,79.666667,89,15,74.458333,93,4
7/21/10,0.020235,0.045,9,42,12.541667,29,19,27,14.5,0,14.5,56,79.761905,93,13,76.47619,92,3
7/22/10,0.029353,0.052,9,48,12.083333,25,23,24,15.4,0,15.4,58,80.583333,94,14,77.083333,92,4
7/23/10,0.032,0.062,11,74,16.333333,51,21,48,16.1,0,16.1,59,82.166667,95,13,73.625,93,4
7/24/10,0.032118,0.055,10,51,7.708333,25,0,24,19.7,0,19.7,67,82.875,93,12,72.125,92,4
7/25/10,0.015588,0.029,8,27,7.333333,17,22,16,8.3,0,8.3,35,84.583333,95,14,68.041667,87,3
7/26/10,0.032706,0.06,10,67,9.05,17,20,16,9.5,0,9.5,40,82.083333,96,15,72.375,90,5
7/27/10,0.022412,0.052,9,48,13.875,27,20,25,7.8,0,7.8,33,79.666667,93,13,77.208333,93,5
7/28/10,0.018882,0.039,10,36,12.25,28,20,26,10,0,10,42,81.25,90,12,76.208333,92,5
7/29/10,0.03,0.051,10,47,10.666667,23,20,22,9.5,0,9.5,40,83.208333,94,14,68.708333,89,5
7/30/10,0.038824,0.069,11,97,13.75,45,22,42,14.5,0,14.5,56,83.666667,96,13,65.375,90,4
7/31/10,0.028647,0.063,9,77,12.952381,40,0,38,16.9,0,16.9,61,78.916667,93,12,79.583333,94,17
8/1/10,0.038786,0.061,9,71,6.791667,13,21,12,11.5,0,11.5,48,80.041667,94,14,80.125,94,0
8/2/10,0.017059,0.032,11,30,5.6,11,21,10,19.7,0,19.7,67,77.166667,82,13,87,94,3
8/3/10,0.033294,0.058,11,61,5.5,12,7,11,18.6,0,18.6,65,81.666667,92,16,80.333333,93,5
8/4/10,0.035118,0.058,10,61,4.380952,10,23,9,18,0,18,63,82.541667,93,16,74.458333,94,5
8/5/10,0.032765,0.05,10,46,12.041667,24,8,23,16.5,0,16.5,60,83,94,15,71.125,93,5
8/6/10,0.026647,0.057,9,58,13.166667,25,19,24,14.5,0,14.5,56,79.291667,93,13,79.291667,94,18
8/7/10,0.029647,0.05,11,46,9.142857,22,0,21,13.9,0,13.9,55,78.333333,89,14,81.75,95,1
8/8/10,0.029412,0.05,10,46,4,10,23,9,17.5,0,17.5,62,80.166667,91,13,75.916667,95,5
8/9/10,0.033,0.056,10,54,6.166667,16,1,15,22,0,22,72,81.25,93,14,71.583333,94,3
8/10/10,0.031294,0.056,10,54,8.541667,29,22,27,18.5,0,18.5,64,80.791667,93,14,71.291667,94,5
8/11/10,0.020824,0.039,10,36,8.5,27,0,25,9.2,0,9.2,38,81.458333,94,15,68.791667,94,5
8/12/10,0.039941,0.066,11,87,8.666667,17,0,16,13.9,0,13.9,55,82.541667,96,15,69.375,93,3
8/12/10,0.039941,0.066,11,87,8.666667,17,0,16,14.2,0,14.2,55,82.541667,96,15,69.375,93,3
8/13/10,0.028294,0.05,11,46,10.208333,19,4,18,8.7,0,8.7,36,82.25,95,14,74.166667,94,22
8/14/10,0.012647,0.025,9,23,7.65,17,18,16,10.1,0,10.1,42,77.083333,86,13,90.041667,95,20
8/15/10,0.022059,0.033,11,31,4.458333,7,19,7,7,0,7,29,79.083333,88,15,84.291667,95,0
8/16/10,0.021706,0.034,11,31,4.666667,8,1,8,6.8,0,6.8,28,79.458333,89,15,81.875,93,1
8/17/10,0.014059,0.025,11,23,4.458333,14,21,13,7.4,0,7.4,31,80.958333,91,16,76.666667,92,1
8/18/10,0.015235,0.025,10,23,5.625,15,9,14,8.6,0,8.6,36,82.458333,92,13,71.375,95,6
8/19/10,0.017412,0.032,10,30,9.75,22,21,21,9.3,0,9.3,39,82.625,92,14,72.875,88,3
8/20/10,0.023471,0.039,10,36,10.291667,20,18,19,9.7,0,9.7,40,79.666667,89,13,83.416667,95,21
8/21/10,0.028824,0.051,11,47,8.809524,14,5,13,12.5,0,12.5,52,78.708333,87,16,85.833333,95,0
8/22/10,0.023647,0.047,10,44,10.958333,34,20,32,8.7,0,8.7,36,80.916667,91,14,78.625,95,3
8/23/10,0.031059,0.055,10,51,12.916667,26,20,25,13.9,0,13.9,55,79.458333,90,15,73.583333,95,5
8/24/10,0.040647,0.075,11,115,17.333333,38,21,36,20,0,20,68,78,89,14,73.041667,90,4
8/24/10,0.040647,0.075,11,115,17.333333,38,21,36,19.5,0,19.5,67,78,89,14,73.041667,90,4
8/25/10,0.034533,0.059,9,64,12.916667,33,22,31,21,0,21,70,77.043478,88,14,79.391304,94,2
8/26/10,0.030294,0.047,10,44,10.166667,19,6,18,23.1,0,23.1,74,78.291667,87,14,80.041667,95,6
8/27/10,0.029,0.047,10,44,8.25,31,22,29,15.2,0,15.2,58,77,88,13,78.208333,95,4
8/28/10,0.029941,0.039,11,36,8.52381,28,0,26,11.1,0,11.1,46,76.041667,87,15,78.791667,95,3
8/29/10,0.031412,0.04,9,37,2.958333,6,3,6,12.6,0,12.6,52,76.083333,83,12,78.541667,91,5
8/30/10,0.023941,0.043,10,40,7,22,22,21,NA,NA,NA,NA,74.875,83,15,73.208333,92,5
8/31/10,0.025706,0.048,10,44,11.833333,33,21,31,10.9,0,10.9,45,75,89,13,70.791667,95,4
9/1/10,0.032529,0.066,10,87,15.875,44,20,42,18.7,0,18.7,65,75.291667,90,14,70.541667,96,2
9/2/10,0.032353,0.064,10,80,18.75,52,20,49,20,0,20,68,75.791667,91,15,68.75,95,4
9/3/10,0.039353,0.062,10,74,18.666667,41,20,39,20.5,0,20.5,69,78.083333,92,13,63.166667,94,2
9/4/10,0.028588,0.055,10,51,13.619048,44,20,42,6.6,0,6.6,28,72.652174,84,14,51.782609,79,23
9/5/10,0.034471,0.06,11,67,16.208333,40,22,38,8.5,0,8.5,35,67.458333,85,15,61.958333,95,6
9/5/10,0.034471,0.06,11,67,16.208333,40,22,38,8,0,8,33,67.458333,85,15,61.958333,95,6
9/6/10,0.036,0.064,10,80,13.791667,40,22,38,11.3,0,11.3,47,70.291667,89,14,62.958333,97,5
9/7/10,0.027059,0.049,10,45,14.333333,32,0,30,15.5,0,15.5,58,73.208333,90,14,70.833333,94,6
9/8/10,0.025176,0.048,10,44,16.833333,35,21,33,18,0,18,63,75.333333,90,12,75.666667,95,4
9/9/10,0.023176,0.049,10,45,21.416667,54,19,51,14.5,0,14.5,56,76.666667,91,12,66.416667,95,3
9/10/10,0.043824,0.074,10,112,16.958333,34,0,32,13.7,0,13.7,54,77.541667,93,14,59.625,88,6
9/11/10,0.021588,0.045,9,42,18.190476,37,1,35,14.4,0,14.4,56,77.666667,93,14,75.541667,96,23
9/12/10,0.025235,0.041,10,38,10.5,27,21,25,7.4,0,7.4,31,74.708333,87,14,72.708333,96,0
9/13/10,0.027882,0.053,10,49,16.708333,46,21,43,8.7,0,8.7,36,69.083333,85,14,65.583333,95,5
9/14/10,0.035118,0.068,11,93,18.5,44,21,42,10.1,0,10.1,42,70,89,14,63.75,97,5
9/15/10,0.033824,0.064,11,80,16.916667,39,21,37,14.4,0,14.4,56,72.291667,90,14,64.75,96,4
9/16/10,0.031412,0.055,10,51,13.666667,33,22,31,12,0,12,50,73.458333,89,14,65.333333,95,5
9/17/10,0.038471,0.071,10,101,19.625,41,23,39,17.7,0,17.7,63,77.458333,90,12,65.583333,87,6
9/17/10,0.038471,0.071,10,101,19.625,41,23,39,17.8,0,17.8,63,77.458333,90,12,65.583333,87,6
9/18/10,0.042471,0.063,11,77,15.238095,38,0,36,20.2,0,20.2,68,76.583333,90,15,69.666667,95,4
9/19/10,0.035235,0.064,11,80,13.208333,45,21,42,19.8,0,19.8,67,75.833333,90,14,69.208333,93,6
9/20/10,0.034176,0.076,10,119,24.916667,68,19,66,20.5,0,20.5,69,76.333333,94,14,65.083333,96,5
9/21/10,0.044529,0.073,10,108,16.625,40,0,38,19,0,19,66,77.125,94,14,62.875,95,6
9/22/10,0.024471,0.06,9,67,16.125,30,18,28,19,0,19,66,75.416667,90,14,76.333333,95,21
9/23/10,0.029706,0.057,11,58,15,39,21,37,20,0,20,68,74.708333,89,14,71.208333,96,3
9/24/10,0.022706,0.044,10,41,12.833333,27,22,25,12.5,0,12.5,52,74.083333,86,15,73.166667,95,6
9/25/10,0.026765,0.051,10,47,13.666667,35,20,33,12.5,0,12.5,52,76.458333,91,12,69.208333,96,4
9/26/10,0.013529,0.019,9,18,11.666667,27,0,25,6.9,0,6.9,29,67.391304,71,10,94.782609,97,18
9/27/10,0.016353,0.032,11,30,11.333333,24,21,23,5.9,0,5.9,25,65.833333,77,13,88.708333,97,0
9/28/10,0.019765,0.042,11,39,15.583333,42,19,40,11,0,11,46,62.083333,75,14,79.625,98,0
9/29/10,0.027294,0.039,10,36,8.875,18,0,17,11.3,0,11.3,47,63.791667,76,12,82.541667,98,4
9/29/10,0.027294,0.039,10,36,8.875,18,0,17,11.1,0,11.1,46,63.791667,76,12,82.541667,98,4
9/30/10,0.020353,0.03,11,28,10.75,20,19,19,7.2,0,7.2,30,65.5,73,15,86.083333,98,5
10/1/10,0.028647,0.048,9,44,16.833333,31,0,29,12.8,0,12.8,52,64.166667,77,13,70.625,96,2
10/2/10,0.027412,0.053,10,49,18.333333,46,20,43,10.7,0,10.7,45,61.125,76,14,73.25,97,3
10/3/10,0.027118,0.036,9,33,9.041667,26,0,25,7,0,7,29,57.791667,69,13,68.708333,93,0
10/4/10,0.019294,0.027,11,25,9.833333,19,19,18,5.2,0,5.2,22,53.75,67,14,67.083333,90,4
10/5/10,0.017882,0.036,11,33,15.291667,39,20,37,8.3,0,8.3,35,54.083333,69,13,68.958333,98,6
10/6/10,0.018235,0.04,10,37,21.75,51,19,48,9.6,0,9.6,40,54.875,72,14,65.916667,99,4
10/7/10,0.024765,0.05,10,46,28.791667,52,20,49,13.1,0,13.1,53,61.708333,80,14,63.875,90,4
10/8/10,0.031647,0.062,10,74,17.458333,44,21,42,15.3,0,15.3,58,62.5,80,15,71.375,98,6
10/9/10,0.027412,0.062,10,74,23.904762,57,19,54,15.4,0,15.4,58,63.666667,84,14,70.25,98,3
10/10/10,0.028412,0.062,10,74,21.166667,51,18,48,14.1,0,14.1,55,63.458333,84,13,68.708333,98,2
10/11/10,0.030941,0.06,11,67,21.375,50,20,47,19.8,0,19.8,67,66.916667,85,12,66.916667,98,6
10/12/10,0.025118,0.054,10,50,24.583333,42,21,40,18.9,0,18.9,65,67.166667,79,12,69.166667,94,5
10/13/10,0.022647,0.048,10,44,23,48,20,45,15,0,15,57,65.833333,80,15,74.791667,97,5
10/13/10,0.022647,0.048,10,44,23,48,20,45,14,0,14,55,65.833333,80,15,74.791667,97,5
10/14/10,0.021,0.039,9,36,19.125,40,1,38,8.5,0,8.5,35,61.375,72,13,61.958333,95,4
10/15/10,0.025059,0.047,10,44,22.416667,43,22,41,7.8,0,7.8,33,57.833333,77,13,54.166667,94,6
10/16/10,0.021176,0.047,10,44,26.714286,47,19,44,9.9,0,9.9,41,54.25,74,14,64.083333,97,6
10/17/10,0.024765,0.054,10,50,20.5,51,19,48,11.3,0,11.3,47,56,78,14,65.75,99,5
10/18/10,0.028294,0.058,11,61,22.041667,44,23,42,NA,NA,NA,NA,58.458333,77,11,66.708333,99,6
10/19/10,0.029647,0.066,10,87,27.75,65,19,63,22.2,0,22.2,72,61.458333,80,13,69.75,98,4
10/20/10,0.020588,0.043,10,40,27,47,22,44,NA,NA,NA,NA,62.666667,75,14,76.916667,98,6
10/21/10,0.023,0.051,10,47,25.375,54,20,51,NA,NA,NA,NA,58.708333,79,14,64.875,97,3
10/22/10,0.018353,0.04,10,37,27.708333,49,19,46,NA,NA,NA,NA,57.166667,76,13,61.625,97,5
10/23/10,0.025706,0.053,10,49,18.047619,36,20,34,14.1,0,14.1,55,55.875,75,14,69.625,98,4
10/24/10,0.032882,0.045,10,42,10.291667,27,1,25,9,0,9,38,63.565217,80,14,70,95,6
10/25/10,0.014529,0.024,9,22,5.541667,12,6,11,7.9,0,7.9,33,67.166667,73,14,86.75,97,8
10/26/10,0.016235,0.019,11,18,2.583333,7,0,7,5.5,0,5.5,23,74.958333,83,14,78.333333,95,0
10/27/10,0.004471,0.008,7,7,8.041667,18,20,17,5.2,0,5.2,22,72.041667,76,9,89.125,96,13
10/28/10,0.016941,0.024,9,22,15.708333,34,18,32,6.2,0,6.2,26,64.708333,72,13,78.458333,97,2
10/29/10,0.008529,0.017,9,16,18.666667,38,18,36,6.5,0,6.5,27,52.583333,66,14,65.5,95,23
10/30/10,0.020824,0.044,10,41,13.619048,34,19,32,12.1,0,12.1,51,50.75,70,15,77.291667,100,5
10/31/10,0.019824,0.045,10,42,13.875,39,19,37,15,0,15,57,54.791667,74,14,73.75,99,2
11/1/10,0.030706,0.047,10,44,13.083333,32,20,30,16.1,0,16.1,59,54.833333,71,14,74.5,99,3
11/2/10,0.025529,0.03,12,28,6.583333,10,9,9,10.7,0,10.7,45,55.083333,62,14,70.666667,80,8
11/3/10,0.006118,0.008,8,7,10.083333,18,6,17,6.8,0,6.8,28,48.5,53,0,92,99,7
11/4/10,0.016765,0.022,11,20,11.125,16,6,15,6.9,0,6.9,29,50.75,57,12,81.125,99,0
11/4/10,0.016765,0.022,11,20,11.125,16,6,15,7.3,0,7.3,30,50.75,57,12,81.125,99,0
11/5/10,0.010353,0.02,9,19,13.791667,22,1,21,6.8,0,6.8,28,41.416667,49,12,83.416667,98,23
11/6/10,0.014176,0.027,10,25,13.52381,23,20,22,9,0,9,38,38.666667,49,13,77.166667,100,2
11/7/10,0.011588,0.026,9,24,17.166667,36,18,34,11.9,0,11.9,50,39.625,56,14,73.666667,99,5
11/8/10,0.013353,0.028,10,26,23.958333,42,20,40,10,0,10,42,48.708333,67,13,62.833333,94,0
11/9/10,0.013471,0.03,9,28,26.708333,44,18,42,10.2,0,10.2,43,53.375,73,13,64.083333,93,23
11/10/10,0.018824,0.041,10,38,22.041667,51,19,48,14.5,0,14.5,56,51.541667,72,14,71.708333,99,4
11/11/10,0.020706,0.045,11,42,24.291667,56,19,53,18.1,0,18.1,64,52.291667,73,14,75.041667,99,3
11/12/10,0.018647,0.04,10,37,19.041667,45,19,42,15,0,15,57,50.375,68,14,76.25,99,3
11/13/10,0.018353,0.039,10,36,19.047619,38,19,36,15.3,0,15.3,58,47.041667,66,14,74.25,100,3
